location_name,abbreviation,horizon,forecast_date,target_end_date,model,quantile_0.025,quantile_0.25,quantile_0.5,quantile_0.75,quantile_0.975,quantile_0.025_rounded,quantile_0.25_rounded,quantile_0.5_rounded,quantile_0.75_rounded,quantile_0.975_rounded,forecast_team,forecast_due_date,model_full_name
South Carolina,SC,1,2024-11-23,2024-11-30,UMass-ar6_pooled,37.4249317672543,66.0541176056843,87.0753368881279,108.741074211925,158.927944578223,37,66,87,109,159,UMass-Amherst,2024-11-20,AR(6) model with pooling
Tennessee,TN,1,2024-11-23,2024-11-30,UMass-ar6_pooled,85.7024866287792,152.63492976731,197.025801798903,243.80506506979,367.740679163696,86,153,197,244,368,UMass-Amherst,2024-11-20,AR(6) model with pooling
Vermont,VT,1,2024-11-23,2024-11-30,UMass-ar6_pooled,1.29572233349489,6.44889360287156,10.8692723473489,16.6307056029234,31.0564900820106,1,6,11,17,31,UMass-Amherst,2024-11-20,AR(6) model with pooling
West Virginia,WV,1,2024-11-23,2024-11-30,UMass-ar6_pooled,44.0723526282066,68.6667029998301,85.7190455896425,104.883814351036,154.554215191349,44,69,86,105,155,UMass-Amherst,2024-11-20,AR(6) model with pooling
Alabama,AL,2,2024-11-23,2024-12-07,UMass-ar6_pooled,47.3064431633555,92.9022444943948,123.190730429088,162.251212737922,251.71911934539,47,93,123,162,252,UMass-Amherst,2024-11-20,AR(6) model with pooling
Connecticut,CT,2,2024-11-23,2024-12-07,UMass-ar6_pooled,4.66284171703675,40.174835447769,73.3950323559953,120.256530389522,265.245649702852,5,40,73,120,265,UMass-Amherst,2024-11-20,AR(6) model with pooling
Hawaii,HI,2,2024-11-23,2024-12-07,UMass-ar6_pooled,7.15646393500008,23.366937521203,35.482238663488,50.9510328027237,91.8579439452393,7,23,35,51,92,UMass-Amherst,2024-11-20,AR(6) model with pooling
Idaho,ID,2,2024-11-23,2024-12-07,UMass-ar6_pooled,7.93127093769868,20.9792374174073,31.4346277091098,44.9301956227443,76.4967476220324,8,21,31,45,76,UMass-Amherst,2024-11-20,AR(6) model with pooling
North Dakota,ND,2,2024-11-23,2024-12-07,UMass-ar6_pooled,1.62436449402866,8.59074050765566,15.2742672920956,23.8124733668618,48.0446793619488,2,9,15,24,48,UMass-Amherst,2024-11-20,AR(6) model with pooling
Oregon,OR,2,2024-11-23,2024-12-07,UMass-ar6_pooled,38.7977317634151,68.7847072233105,89.2491013224233,111.218348502952,165.720252572685,39,69,89,111,166,UMass-Amherst,2024-11-20,AR(6) model with pooling
Rhode Island,RI,2,2024-11-23,2024-12-07,UMass-ar6_pooled,2.70882461285763,14.9948717478768,26.0350783587698,42.3699504918431,91.0478328719005,3,15,26,42,91,UMass-Amherst,2024-11-20,AR(6) model with pooling
South Carolina,SC,2,2024-11-23,2024-12-07,UMass-ar6_pooled,28.8114229909706,67.5677892836064,95.2260600280443,124.14463494963,197.306347360546,29,68,95,124,197,UMass-Amherst,2024-11-20,AR(6) model with pooling
Tennessee,TN,2,2024-11-23,2024-12-07,UMass-ar6_pooled,79.834971034557,158.801660287515,215.729661877834,284.00341384031,447.728022324299,80,159,216,284,448,UMass-Amherst,2024-11-20,AR(6) model with pooling
Vermont,VT,2,2024-11-23,2024-12-07,UMass-ar6_pooled,0,5.7852407888448,11.0969666546884,19.0378680617927,43.0243670217403,0,6,11,19,43,UMass-Amherst,2024-11-20,AR(6) model with pooling
West Virginia,WV,2,2024-11-23,2024-12-07,UMass-ar6_pooled,39.2795596914816,70.9556914171887,92.5727327498916,120.976852001486,191.575009916229,39,71,93,121,192,UMass-Amherst,2024-11-20,AR(6) model with pooling
Alabama,AL,0,2024-11-23,2024-11-23,UMass-gbqr,42.667259294407,76.3909958483105,91.4909425223893,106.279557954383,164.06549694435,43,76,91,106,164,UMass-Amherst,2024-11-20,gradient boosting quantile regression
Connecticut,CT,0,2024-11-23,2024-11-23,UMass-gbqr,27.598223926981,59.5243613719912,93.8255720392992,124.938387270534,154.680659024007,28,60,94,125,155,UMass-Amherst,2024-11-20,gradient boosting quantile regression
Hawaii,HI,0,2024-11-23,2024-11-23,UMass-gbqr,8.98984948057922,17.6627405071595,24.6622034663345,30.1413877178367,46.7285319828787,9,18,25,30,47,UMass-Amherst,2024-11-20,gradient boosting quantile regression
Idaho,ID,0,2024-11-23,2024-11-23,UMass-gbqr,9.38636241585155,20.4663109788479,26.2571603571485,31.4451607435565,46.5260255329623,9,20,26,31,47,UMass-Amherst,2024-11-20,gradient boosting quantile regression
North Dakota,ND,0,2024-11-23,2024-11-23,UMass-gbqr,4.38279138087909,8.65178188954249,12.5942908630881,14.5293085153456,23.0609623502529,4,9,13,15,23,UMass-Amherst,2024-11-20,gradient boosting quantile regression
Oregon,OR,0,2024-11-23,2024-11-23,UMass-gbqr,33.7957585704148,60.4510568279414,79.4601670839146,86.1980532316946,117.898827525439,34,60,79,86,118,UMass-Amherst,2024-11-20,gradient boosting quantile regression
Rhode Island,RI,0,2024-11-23,2024-11-23,UMass-gbqr,8.68612205245074,16.2693665196848,23.7471142314832,29.2398908975522,39.5339189540869,9,16,24,29,40,UMass-Amherst,2024-11-20,gradient boosting quantile regression
South Carolina,SC,0,2024-11-23,2024-11-23,UMass-gbqr,24.8481044201424,61.0912356369844,79.3287732575769,105.735936985436,134.073637110422,25,61,79,106,134,UMass-Amherst,2024-11-20,gradient boosting quantile regression
Tennessee,TN,0,2024-11-23,2024-11-23,UMass-gbqr,81.1915580432229,137.303930884575,163.605238302267,196.438940589916,268.45969227211,81,137,164,196,268,UMass-Amherst,2024-11-20,gradient boosting quantile regression
Vermont,VT,0,2024-11-23,2024-11-23,UMass-gbqr,3.6089483491538,9.38519587152659,13.2346614184334,17.6598771772172,22.0999558888133,4,9,13,18,22,UMass-Amherst,2024-11-20,gradient boosting quantile regression
West Virginia,WV,0,2024-11-23,2024-11-23,UMass-gbqr,33.0235659175659,56.5898061544019,74.1323032644161,87.3599053493335,121.655857282275,33,57,74,87,122,UMass-Amherst,2024-11-20,gradient boosting quantile regression
Alabama,AL,1,2024-11-23,2024-11-30,UMass-gbqr,39.4598932239569,71.6501166881878,94.3544229383682,113.363131597714,167.312784783434,39,72,94,113,167,UMass-Amherst,2024-11-20,gradient boosting quantile regression
Connecticut,CT,1,2024-11-23,2024-11-30,UMass-gbqr,23.4172731694019,57.7520680705135,94.1143497320532,132.726364294786,159.331472620271,23,58,94,133,159,UMass-Amherst,2024-11-20,gradient boosting quantile regression
Hawaii,HI,1,2024-11-23,2024-11-30,UMass-gbqr,8.37526022239303,17.7766890802389,25.1229995487026,35.5304285958219,53.8074129231847,8,18,25,36,54,UMass-Amherst,2024-11-20,gradient boosting quantile regression
Idaho,ID,1,2024-11-23,2024-11-30,UMass-gbqr,7.82431148741829,20.4214150777281,26.9121052265933,35.1350269293493,48.2925939559496,8,20,27,35,48,UMass-Amherst,2024-11-20,gradient boosting quantile regression
North Dakota,ND,1,2024-11-23,2024-11-30,UMass-gbqr,3.97113199111873,8.83638927485758,12.7562042206897,14.8163916750854,24.8735363003494,4,9,13,15,25,UMass-Amherst,2024-11-20,gradient boosting quantile regression
Oregon,OR,1,2024-11-23,2024-11-30,UMass-gbqr,28.0960153897269,58.2903881882853,83.966864382601,96.8977710849014,126.833890399002,28,58,84,97,127,UMass-Amherst,2024-11-20,gradient boosting quantile regression
Rhode Island,RI,1,2024-11-23,2024-11-30,UMass-gbqr,8.03465789215517,16.0049963634966,25.2301888336771,31.099276922376,41.5734737563622,8,16,25,31,42,UMass-Amherst,2024-11-20,gradient boosting quantile regression
South Carolina,SC,1,2024-11-23,2024-11-30,UMass-gbqr,21.0611000067652,54.5525380306342,83.4631908349528,114.345415361936,143.371474242802,21,55,83,114,143,UMass-Amherst,2024-11-20,gradient boosting quantile regression
Tennessee,TN,1,2024-11-23,2024-11-30,UMass-gbqr,76.2563564637816,139.018632385935,175.80800551463,198.528651221182,282.730034324297,76,139,176,199,283,UMass-Amherst,2024-11-20,gradient boosting quantile regression
Vermont,VT,1,2024-11-23,2024-11-30,UMass-gbqr,3.20193499216158,9.40450266447167,13.8579396577641,18.360837438651,24.0973045614253,3,9,14,18,24,UMass-Amherst,2024-11-20,gradient boosting quantile regression
West Virginia,WV,1,2024-11-23,2024-11-30,UMass-gbqr,29.6534118936144,55.1205602294186,78.2197629818902,89.6427709129921,121.655857282275,30,55,78,90,122,UMass-Amherst,2024-11-20,gradient boosting quantile regression
Alabama,AL,2,2024-11-23,2024-12-07,UMass-gbqr,33.3790987427519,64.4092387913333,92.4663580754179,116.355960317851,170.620530630473,33,64,92,116,171,UMass-Amherst,2024-11-20,gradient boosting quantile regression
Connecticut,CT,2,2024-11-23,2024-12-07,UMass-gbqr,19.3384525270059,58.698813069597,97.30274894573,142.250364204872,164.117414326907,19,59,97,142,164,UMass-Amherst,2024-11-20,gradient boosting quantile regression
Hawaii,HI,2,2024-11-23,2024-12-07,UMass-gbqr,7.59028426411301,15.0813546571209,24.9785298313794,35.3654643958496,54.8743590831798,8,15,25,35,55,UMass-Amherst,2024-11-20,gradient boosting quantile regression
Idaho,ID,2,2024-11-23,2024-12-07,UMass-gbqr,7.57556610366332,17.7038113562705,26.6854002630956,35.6860236064628,52.4456326863815,8,18,27,36,52,UMass-Amherst,2024-11-20,gradient boosting quantile regression
North Dakota,ND,2,2024-11-23,2024-12-07,UMass-gbqr,3.8280524936979,8.38006130966218,12.3453421901243,14.72608034939,26.6693113135268,4,8,12,15,27,UMass-Amherst,2024-11-20,gradient boosting quantile regression
Oregon,OR,2,2024-11-23,2024-12-07,UMass-gbqr,22.8749340862463,54.8343676768259,82.2168979102561,98.2808778646917,142.264906005027,23,55,82,98,142,UMass-Amherst,2024-11-20,gradient boosting quantile regression
Rhode Island,RI,2,2024-11-23,2024-12-07,UMass-gbqr,7.17561657836707,16.1780483556496,24.7623168630577,30.5722898920311,43.9608512541045,7,16,25,31,44,UMass-Amherst,2024-11-20,gradient boosting quantile regression
South Carolina,SC,2,2024-11-23,2024-12-07,UMass-gbqr,15.4073920774131,52.2326132485686,80.5266145134837,113.800972563728,142.929401574146,15,52,81,114,143,UMass-Amherst,2024-11-20,gradient boosting quantile regression
Tennessee,TN,2,2024-11-23,2024-12-07,UMass-gbqr,66.2652618212754,122.403344237445,178.845822550698,214.057490887769,291.112112319737,66,122,179,214,291,UMass-Amherst,2024-11-20,gradient boosting quantile regression
Vermont,VT,2,2024-11-23,2024-12-07,UMass-gbqr,2.56771255696399,9.4688777584788,14.3085606059408,19.1613081442701,26.5549408168419,3,9,14,19,27,UMass-Amherst,2024-11-20,gradient boosting quantile regression
West Virginia,WV,2,2024-11-23,2024-12-07,UMass-gbqr,26.8421385378609,51.678468130492,78.1671973067139,91.5944812655935,128.899340336704,27,52,78,92,129,UMass-Amherst,2024-11-20,gradient boosting quantile regression
