location_name,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025_count,quantile_0.5_count,quantile_0.975_count,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_count_rounded,quantile_0.5_count_rounded,quantile_0.975_count_rounded,target,target_end_date,reference_date,forecast_due_date,target_end_date_formatted,forecast_due_date_formatted,reference_date_formatted,model
Oklahoma,2.7546322679645616,2.7546322679645616,2.7546322679645616,109,109,109,2.75,2.75,2.75,109,109,109,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oklahoma,2.8304478349727606,2.8304478349727606,2.8304478349727606,112,112,112,2.83,2.83,2.83,112,112,112,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oklahoma,2.9315352576503595,2.9315352576503595,2.9315352576503595,116,116,116,2.93,2.93,2.93,116,116,116,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oklahoma,2.9763336579036337,2.9763336579036337,2.9763336579036337,117.772659706486,117.772659706486,117.772659706486,2.98,2.98,2.98,118,118,118,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oklahoma,3.1588652773655657,3.1588652773655657,3.1588652773655657,124.995382954425,124.995382954425,124.995382954425,3.16,3.16,3.16,125,125,125,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oklahoma,3.4117005153689526,3.4117005153689526,3.4117005153689526,135,135,135,3.41,3.41,3.41,135,135,135,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oklahoma,3.769974155333537,3.769974155333537,3.769974155333537,149.176784034043,149.176784034043,149.176784034043,3.77,3.77,3.77,149,149,149,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oklahoma,4.0979676283581306,4.0979676283581306,4.0979676283581306,162.155390643519,162.155390643519,162.155390643519,4.1,4.1,4.1,162,162,162,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oklahoma,0.9598250783237986,0.9598250783237986,0.9598250783237986,37.98,37.98,37.98,0.96,0.96,0.96,38,38,38,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oklahoma,1.2114413639165287,1.2114413639165287,1.2114413639165287,47.9363834521815,47.9363834521815,47.9363834521815,1.21,1.21,1.21,48,48,48,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oklahoma,1.516311340163979,1.516311340163979,1.516311340163979,60,60,60,1.52,1.52,1.52,60,60,60,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oklahoma,1.718486185519176,1.718486185519176,1.718486185519176,68,68,68,1.72,1.72,1.72,68,68,68,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oklahoma,1.870117319535574,1.870117319535574,1.870117319535574,74,74,74,1.87,1.87,1.87,74,74,74,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oklahoma,1.9964765978825725,1.9964765978825725,1.9964765978825725,79,79,79,2,2,2,79,79,79,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oklahoma,2.1228358762295705,2.1228358762295705,2.1228358762295705,84,84,84,2.12,2.12,2.12,84,84,84,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oklahoma,2.2338650723867803,2.2338650723867803,2.2338650723867803,88.3933930934739,88.3933930934739,88.3933930934739,2.23,2.23,2.23,88,88,88,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oklahoma,2.293995205365033,2.293995205365033,2.293995205365033,90.7727250176848,90.7727250176848,90.7727250176848,2.29,2.29,2.29,91,91,91,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oklahoma,2.341061362320093,2.341061362320093,2.341061362320093,92.635119199211,92.635119199211,92.635119199211,2.34,2.34,2.34,93,93,93,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oklahoma,2.5670840659290906,2.5670840659290906,2.5670840659290906,101.578772034435,101.578772034435,101.578772034435,2.57,2.57,2.57,102,102,102,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oklahoma,2.5779862386272225,2.5779862386272225,2.5779862386272225,102.01016784647,102.01016784647,102.01016784647,2.58,2.58,2.58,102,102,102,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oklahoma,2.6970037323580587,2.6970037323580587,2.6970037323580587,106.719655558326,106.719655558326,106.719655558326,2.7,2.7,2.7,107,107,107,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oklahoma,2.78221185293779,2.78221185293779,2.78221185293779,110.091316179311,110.091316179311,110.091316179311,2.78,2.78,2.78,110,110,110,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oklahoma,2.9374134700212107,2.9374134700212107,2.9374134700212107,116.232599158833,116.232599158833,116.232599158833,2.94,2.94,2.94,116,116,116,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oklahoma,2.98377937679149,2.98377937679149,2.98377937679149,118.06728464362,118.06728464362,118.06728464362,2.98,2.98,2.98,118,118,118,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oklahoma,3.0258417366512163,3.0258417366512163,3.0258417366512163,119.731680025185,119.731680025185,119.731680025185,3.03,3.03,3.03,120,120,120,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oklahoma,3.0478371643098723,3.0478371643098723,3.0478371643098723,120.602032718964,120.602032718964,120.602032718964,3.05,3.05,3.05,121,121,121,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oklahoma,3.0499695357052152,3.0499695357052152,3.0499695357052152,120.68641003669,120.68641003669,120.68641003669,3.05,3.05,3.05,121,121,121,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oklahoma,3.2969487315841586,3.2969487315841586,3.2969487315841586,130.459305193653,130.459305193653,130.459305193653,3.3,3.3,3.3,130,130,130,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oklahoma,4.7258370101777345,4.7258370101777345,4.7258370101777345,187,187,187,4.73,4.73,4.73,187,187,187,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oklahoma,5.141767000597579,5.141767000597579,5.141767000597579,203.458229101216,203.458229101216,203.458229101216,5.14,5.14,5.14,203,203,203,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oklahoma,5.396051913208007,5.396051913208007,5.396051913208007,213.520209350586,213.520209350586,213.520209350586,5.4,5.4,5.4,214,214,214,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oklahoma,0.8274005546161447,0.8274005546161447,0.8274005546161447,32.74,32.74,32.74,0.83,0.83,0.83,33,33,33,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oklahoma,1.0614179381147852,1.0614179381147852,1.0614179381147852,42,42,42,1.06,1.06,1.06,42,42,42,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oklahoma,1.238320927800583,1.238320927800583,1.238320927800583,49,49,49,1.24,1.24,1.24,49,49,49,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oklahoma,1.4910394844945793,1.4910394844945793,1.4910394844945793,59,59,59,1.49,1.49,1.49,59,59,59,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oklahoma,1.6932143298497766,1.6932143298497766,1.6932143298497766,67,67,67,1.69,1.69,1.69,67,67,67,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oklahoma,1.870117319535574,1.870117319535574,1.870117319535574,74,74,74,1.87,1.87,1.87,74,74,74,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oklahoma,2.0470203092213715,2.0470203092213715,2.0470203092213715,81,81,81,2.05,2.05,2.05,81,81,81,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oklahoma,2.2239232989071693,2.2239232989071693,2.2239232989071693,88,88,88,2.22,2.22,2.22,88,88,88,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oklahoma,2.277760475419494,2.277760475419494,2.277760475419494,90.1303214618115,90.1303214618115,90.1303214618115,2.28,2.28,2.28,90,90,90,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oklahoma,2.3122401499262946,2.3122401499262946,2.3122401499262946,91.49467218294,91.49467218294,91.49467218294,2.31,2.31,2.31,91,91,91,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oklahoma,2.5252351075527266,2.5252351075527266,2.5252351075527266,99.9228208876802,99.9228208876802,99.9228208876802,2.53,2.53,2.53,100,100,100,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oklahoma,2.568234612248409,2.568234612248409,2.568234612248409,101.624298818632,101.624298818632,101.624298818632,2.57,2.57,2.57,102,102,102,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oklahoma,2.709294920749634,2.709294920749634,2.709294920749634,107.206014318536,107.206014318536,107.206014318536,2.71,2.71,2.71,107,107,107,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oklahoma,2.785228031467049,2.785228031467049,2.785228031467049,110.210665489022,110.210665489022,110.210665489022,2.79,2.79,2.79,110,110,110,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oklahoma,3.005608064164357,3.005608064164357,3.005608064164357,118.931039472645,118.931039472645,118.931039472645,3.01,3.01,3.01,119,119,119,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oklahoma,3.0343664139135718,3.0343664139135718,3.0343664139135718,120.0689990323,120.0689990323,120.0689990323,3.03,3.03,3.03,120,120,120,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oklahoma,3.035087040070574,3.035087040070574,3.035087040070574,120.097514000351,120.097514000351,120.097514000351,3.04,3.04,3.04,120,120,120,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oklahoma,3.0611088365092134,3.0611088365092134,3.0611088365092134,121.127188939107,121.127188939107,121.127188939107,3.06,3.06,3.06,121,121,121,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oklahoma,3.1757645815762867,3.1757645815762867,3.1757645815762867,125.664083521245,125.664083521245,125.664083521245,3.18,3.18,3.18,126,126,126,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oklahoma,3.724616989950065,3.724616989950065,3.724616989950065,147.382014153397,147.382014153397,147.382014153397,3.72,3.72,3.72,147,147,147,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oklahoma,5.804036231465255,5.804036231465255,5.804036231465255,229.664030508573,229.664030508573,229.664030508573,5.8,5.8,5.8,230,230,230,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oklahoma,6.306365317130957,6.306365317130957,6.306365317130957,249.54104675293,249.54104675293,249.54104675293,6.31,6.31,6.31,250,250,250,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oklahoma,6.306365317130957,6.306365317130957,6.306365317130957,249.54104675293,249.54104675293,249.54104675293,6.31,6.31,6.31,250,250,250,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oregon,0.4978973321475474,0.4978973321475474,0.4978973321475474,21,21,21,0.5,0.5,0.5,21,21,21,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oregon,0.6401537127611323,0.6401537127611323,0.6401537127611323,27,27,27,0.64,0.64,0.64,27,27,27,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oregon,0.7112819030679248,0.7112819030679248,0.7112819030679248,30,30,30,0.71,0.71,0.71,30,30,30,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oregon,0.8039651544576819,0.8039651544576819,0.8039651544576819,33.9091357866688,33.9091357866688,33.9091357866688,0.8,0.8,0.8,34,34,34,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oregon,0.829828886912579,0.829828886912579,0.829828886912579,35,35,35,0.83,0.83,0.83,35,35,35,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oregon,0.8623169039672365,0.8623169039672365,0.8623169039672365,36.3702591158806,36.3702591158806,36.3702591158806,0.86,0.86,0.86,36,36,36,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oregon,0.9033048212784225,0.9033048212784225,0.9033048212784225,38.0990216698439,38.0990216698439,38.0990216698439,0.9,0.9,0.9,38,38,38,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oregon,0.9483758707572331,0.9483758707572331,0.9483758707572331,40,40,40,0.95,0.95,0.95,40,40,40,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oregon,0.985484912073363,0.985484912073363,0.985484912073363,41.5651617659357,41.5651617659357,41.5651617659357,0.99,0.99,0.99,42,42,42,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oregon,1.002178116506207,1.002178116506207,1.002178116506207,42.2692372257854,42.2692372257854,42.2692372257854,1,1,1,42,42,42,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oregon,1.0972874493810616,1.0972874493810616,1.0972874493810616,46.2806987489013,46.2806987489013,46.2806987489013,1.1,1.1,1.1,46,46,46,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oregon,1.3825103336653328,1.3825103336653328,1.3825103336653328,58.3106498718262,58.3106498718262,58.3106498718262,1.38,1.38,1.38,58,58,58,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oregon,1.465815159031656,1.465815159031656,1.465815159031656,61.824228314087,61.824228314087,61.824228314087,1.47,1.47,1.47,62,62,62,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oregon,1.5791402098016638,1.5791402098016638,1.5791402098016638,66.6039809106824,66.6039809106824,66.6039809106824,1.58,1.58,1.58,67,67,67,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oregon,1.5969308910387465,1.5969308910387465,1.5969308910387465,67.3543450557709,67.3543450557709,67.3543450557709,1.6,1.6,1.6,67,67,67,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oregon,1.7064744708056976,1.7064744708056976,1.7064744708056976,71.9746051507261,71.9746051507261,71.9746051507261,1.71,1.71,1.71,72,72,72,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oregon,1.807396600161513,1.807396600161513,1.807396600161513,76.2312351417542,76.2312351417542,76.2312351417542,1.81,1.81,1.81,76,76,76,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oregon,1.8895769373063043,1.8895769373063043,1.8895769373063043,79.6973856282348,79.6973856282348,79.6973856282348,1.89,1.89,1.89,80,80,80,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oregon,2.2395319890777854,2.2395319890777854,2.2395319890777854,94.4575693301697,94.4575693301697,94.4575693301697,2.24,2.24,2.24,94,94,94,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oregon,2.4024731745957606,2.4024731745957606,2.4024731745957606,101.33,101.33,101.33,2.4,2.4,2.4,101,101,101,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oregon,2.6291350077067395,2.6291350077067395,2.6291350077067395,110.89,110.89,110.89,2.63,2.63,2.63,111,111,111,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oregon,2.8399115449825345,2.8399115449825345,2.8399115449825345,119.78,119.78,119.78,2.84,2.84,2.84,120,120,120,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oregon,3.102374567214599,3.102374567214599,3.102374567214599,130.85,130.85,130.85,3.1,3.1,3.1,131,131,131,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oregon,0.33193155476503156,0.33193155476503156,0.33193155476503156,14,14,14,0.33,0.33,0.33,14,14,14,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oregon,0.3793503483028932,0.3793503483028932,0.3793503483028932,16,16,16,0.38,0.38,0.38,16,16,16,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oregon,0.45981337111926374,0.45981337111926374,0.45981337111926374,19.3937186846445,19.3937186846445,19.3937186846445,0.46,0.46,0.46,19,19,19,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oregon,0.6998592175545038,0.6998592175545038,0.6998592175545038,29.5182211667068,29.5182211667068,29.5182211667068,0.7,0.7,0.7,30,30,30,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oregon,0.7376957055004354,0.7376957055004354,0.7376957055004354,31.1140647183029,31.1140647183029,31.1140647183029,0.74,0.74,0.74,31,31,31,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oregon,0.8310825712306504,0.8310825712306504,0.8310825712306504,35.0528771073465,35.0528771073465,35.0528771073465,0.83,0.83,0.83,35,35,35,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oregon,0.865914590768661,0.865914590768661,0.865914590768661,36.5220000832484,36.5220000832484,36.5220000832484,0.87,0.87,0.87,37,37,37,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oregon,1.012958879346306,1.012958879346306,1.012958879346306,42.7239414489745,42.7239414489745,42.7239414489745,1.01,1.01,1.01,43,43,43,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oregon,1.0639688829129674,1.0639688829129674,1.0639688829129674,44.8754092431069,44.8754092431069,44.8754092431069,1.06,1.06,1.06,45,45,45,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oregon,1.118058584015836,1.118058584015836,1.118058584015836,47.156770579712,47.156770579712,47.156770579712,1.12,1.12,1.12,47,47,47,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oregon,1.1591643773140503,1.1591643773140503,1.1591643773140503,48.8905048327943,48.8905048327943,48.8905048327943,1.16,1.16,1.16,49,49,49,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oregon,1.219052754033656,1.219052754033656,1.219052754033656,51.4164390563965,51.4164390563965,51.4164390563965,1.22,1.22,1.22,51,51,51,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oregon,1.2509218883466915,1.2509218883466915,1.2509218883466915,52.7605953258971,52.7605953258971,52.7605953258971,1.25,1.25,1.25,53,53,53,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oregon,1.292027681644906,1.292027681644906,1.292027681644906,54.494329578979404,54.494329578979404,54.494329578979404,1.29,1.29,1.29,54,54,54,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oregon,1.3461173827477744,1.3461173827477744,1.3461173827477744,56.7756909155845,56.7756909155845,56.7756909155845,1.35,1.35,1.35,57,57,57,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oregon,1.3971273863144358,1.3971273863144358,1.3971273863144358,58.9271587097169,58.9271587097169,58.9271587097169,1.4,1.4,1.4,59,59,59,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oregon,1.7059552653123653,1.7059552653123653,1.7059552653123653,71.9527064285278,71.9527064285278,71.9527064285278,1.71,1.71,1.71,72,72,72,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oregon,1.815733780680441,1.815733780680441,1.815733780680441,76.5828754892578,76.5828754892578,76.5828754892578,1.82,1.82,1.82,77,77,77,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oregon,2.4719081552542987,2.4719081552542987,2.4719081552542987,104.258584870178,104.258584870178,104.258584870178,2.47,2.47,2.47,104,104,104,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oregon,2.674065735195509,2.674065735195509,2.674065735195509,112.785059917663,112.785059917663,112.785059917663,2.67,2.67,2.67,113,113,113,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oregon,3.0348027864231457,3.0348027864231457,3.0348027864231457,128,128,128,3.03,3.03,3.03,128,128,128,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oregon,3.2718967541124546,3.2718967541124546,3.2718967541124546,138,138,138,3.27,3.27,3.27,138,138,138,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oregon,3.5249550489595016,3.5249550489595016,3.5249550489595016,148.673333333333,148.673333333333,148.673333333333,3.52,3.52,3.52,149,149,149,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oregon,0.16596577738251578,0.16596577738251578,0.16596577738251578,7,7,7,0.17,0.17,0.17,7,7,7,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Oregon,0.24592399443843938,0.24592399443843938,0.24592399443843938,10.372427305308,10.372427305308,10.372427305308,0.25,0.25,0.25,10,10,10,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
