location_name,abbreviation,horizon,forecast_date,target_end_date,model,quantile_0.025,quantile_0.25,quantile_0.5,quantile_0.75,quantile_0.975,quantile_0.025_rounded,quantile_0.25_rounded,quantile_0.5_rounded,quantile_0.75_rounded,quantile_0.975_rounded,forecast_team,forecast_due_date,model_full_name
Ohio,OH,1,2024-11-30,2024-12-07,UMass-ar6_pooled,150.61914773938489,236.57557056792527,299.6596256404768,369.842105827091,525.9875337362839,151,237,300,370,526,UMass-Amherst,2024-11-27,AR(6) model with pooling
Oklahoma,OK,1,2024-11-30,2024-12-07,UMass-ar6_pooled,31.069237346477887,58.19694042506709,76.03686618784042,97.40321684416433,143.07909133603573,31,58,76,97,143,UMass-Amherst,2024-11-27,AR(6) model with pooling
Oregon,OR,1,2024-11-30,2024-12-07,UMass-ar6_pooled,25.278002748360514,46.2406874179148,61.48109831503948,77.3738124559384,118.91964065720389,25,46,61,77,119,UMass-Amherst,2024-11-27,AR(6) model with pooling
Pennsylvania,PA,1,2024-11-30,2024-12-07,UMass-ar6_pooled,625.8928634517712,969.0304191310006,1192.5930388387123,1457.0496721218208,2072.065912868861,626,969,1193,1457,2072,UMass-Amherst,2024-11-27,AR(6) model with pooling
Rhode Island,RI,1,2024-11-30,2024-12-07,UMass-ar6_pooled,8.89941732288097,22.893945749596373,33.350082835663315,47.75040919650271,85.43078528995117,9,23,33,48,85,UMass-Amherst,2024-11-27,AR(6) model with pooling
South Carolina,SC,1,2024-11-30,2024-12-07,UMass-ar6_pooled,29.923773093553557,56.84413178643981,75.88556660164535,96.04244635769855,141.97365459158152,30,57,76,96,142,UMass-Amherst,2024-11-27,AR(6) model with pooling
South Dakota,SD,1,2024-11-30,2024-12-07,UMass-ar6_pooled,12.975732775219281,27.23202207328069,38.43319732839548,52.21581900688811,88.151329881627,13,27,38,52,88,UMass-Amherst,2024-11-27,AR(6) model with pooling
Tennessee,TN,1,2024-11-30,2024-12-07,UMass-ar6_pooled,38.436530739874485,85.20028962064458,117.70153923949668,151.074353705135,243.7893959319673,38,85,118,151,244,UMass-Amherst,2024-11-27,AR(6) model with pooling
Texas,TX,1,2024-11-30,2024-12-07,UMass-ar6_pooled,65.66186735640918,203.70302750220299,309.2269484464102,441.89861862662576,793.4116070714416,66,204,309,442,793,UMass-Amherst,2024-11-27,AR(6) model with pooling
Utah,UT,1,2024-11-30,2024-12-07,UMass-ar6_pooled,27.06477434329795,52.06237547580785,68.661845307777,88.993764897474,140.1647837581578,27,52,69,89,140,UMass-Amherst,2024-11-27,AR(6) model with pooling
Vermont,VT,1,2024-11-30,2024-12-07,UMass-ar6_pooled,6.307038818860368,15.569191442358752,23.002778779977476,32.495540303526454,55.01514092163719,6,16,23,32,55,UMass-Amherst,2024-11-27,AR(6) model with pooling
Virginia,VA,1,2024-11-30,2024-12-07,UMass-ar6_pooled,45.879560670426216,85.9149676149884,108.7028884234913,135.87078425027204,204.4079403884114,46,86,109,136,204,UMass-Amherst,2024-11-27,AR(6) model with pooling
Washington,WA,1,2024-11-30,2024-12-07,UMass-ar6_pooled,51.63705894526818,81.01763367326626,100.7551089847672,122.95100815143853,171.07481579207837,52,81,101,123,171,UMass-Amherst,2024-11-27,AR(6) model with pooling
West Virginia,WV,1,2024-11-30,2024-12-07,UMass-ar6_pooled,112.25039592181504,160.79566666738202,191.60619015936427,226.35444285374217,315.108774324371,112,161,192,226,315,UMass-Amherst,2024-11-27,AR(6) model with pooling
Wisconsin,WI,1,2024-11-30,2024-12-07,UMass-ar6_pooled,67.95656411047162,124.95499562491868,160.62919953389667,203.67061369676318,305.90598726097085,68,125,161,204,306,UMass-Amherst,2024-11-27,AR(6) model with pooling
Wyoming,WY,1,2024-11-30,2024-12-07,UMass-ar6_pooled,5.287687313946231,18.035728722952896,29.951677989541473,46.35683882068692,93.79396360609553,5,18,30,46,94,UMass-Amherst,2024-11-27,AR(6) model with pooling
Puerto Rico,PR,1,2024-11-30,2024-12-07,UMass-ar6_pooled,6.141540589387651,22.525036591776953,34.2306553778714,48.504062480063,86.73518328777686,6,23,34,49,87,UMass-Amherst,2024-11-27,AR(6) model with pooling
United States,US,1,2024-11-30,2024-12-07,UMass-ar6_pooled,5651.201238305576,7463.177884350626,8562.258957586168,9810.940172843915,12303.722888779115,5651,7463,8562,9811,12304,UMass-Amherst,2024-11-27,AR(6) model with pooling
Alabama,AL,2,2024-11-30,2024-12-14,UMass-ar6_pooled,30.88233703616593,66.39452313466086,90.44200201752864,122.71760313197363,195.2607322843108,31,66,90,123,195,UMass-Amherst,2024-11-27,AR(6) model with pooling
Alaska,AK,2,2024-11-30,2024-12-14,UMass-ar6_pooled,0,3.453899556477655,7.531990667184067,13.37456586860044,30.469338629230982,0,3,8,13,30,UMass-Amherst,2024-11-27,AR(6) model with pooling
Arizona,AZ,2,2024-11-30,2024-12-14,UMass-ar6_pooled,400.48509767372155,651.481440834072,823.3708076663446,1023.5626293516764,1524.1795169327631,400,651,823,1024,1524,UMass-Amherst,2024-11-27,AR(6) model with pooling
Arkansas,AR,2,2024-11-30,2024-12-14,UMass-ar6_pooled,16.07070898291104,43.999320722189154,65.56940014451666,94.05866198134977,174.8071550689097,16,44,66,94,175,UMass-Amherst,2024-11-27,AR(6) model with pooling
California,CA,2,2024-11-30,2024-12-14,UMass-ar6_pooled,378.6047121618613,598.0671382475738,737.4217863732352,894.4639365250085,1277.129661478233,379,598,737,894,1277,UMass-Amherst,2024-11-27,AR(6) model with pooling
Colorado,CO,2,2024-11-30,2024-12-14,UMass-ar6_pooled,66.59232946948516,123.10283586397935,162.86231942954157,214.06128453727518,336.5726478660346,67,123,163,214,337,UMass-Amherst,2024-11-27,AR(6) model with pooling
Connecticut,CT,2,2024-11-30,2024-12-14,UMass-ar6_pooled,9.448717333314004,50.47302948885798,86.73070151384708,138.3839157805488,289.8422322143714,9,50,87,138,290,UMass-Amherst,2024-11-27,AR(6) model with pooling
Delaware,DE,2,2024-11-30,2024-12-14,UMass-ar6_pooled,3.962413415367875,16.187886993985487,26.358378710866305,40.22784315650576,79.71829751217992,4,16,26,40,80,UMass-Amherst,2024-11-27,AR(6) model with pooling
District of Columbia,DC,2,2024-11-30,2024-12-14,UMass-ar6_pooled,8.641092544142365,24.962874461184725,39.007979900658064,56.679913650296925,109.67711028416512,9,25,39,57,110,UMass-Amherst,2024-11-27,AR(6) model with pooling
Florida,FL,2,2024-11-30,2024-12-14,UMass-ar6_pooled,6.268393081036884,188.8346463584059,337.56560251578696,564.258478157093,1278.9045066900367,6,189,338,564,1279,UMass-Amherst,2024-11-27,AR(6) model with pooling
Georgia,GA,2,2024-11-30,2024-12-14,UMass-ar6_pooled,25.391290792466933,69.41525139864423,102.75910454420273,143.5002651746118,240.90551746105677,25,69,103,144,241,UMass-Amherst,2024-11-27,AR(6) model with pooling
Hawaii,HI,2,2024-11-30,2024-12-14,UMass-ar6_pooled,1.0779986301863163,10.563175148622568,18.073360423072668,28.2712283262269,56.47646883737525,1,11,18,28,56,UMass-Amherst,2024-11-27,AR(6) model with pooling
Idaho,ID,2,2024-11-30,2024-12-14,UMass-ar6_pooled,3.136027386349251,13.090547606887037,21.052767044340445,31.373807910696257,56.23788025045085,3,13,21,31,56,UMass-Amherst,2024-11-27,AR(6) model with pooling
Illinois,IL,2,2024-11-30,2024-12-14,UMass-ar6_pooled,160.88747010961453,273.6257011631657,344.9360677508131,423.8248719540196,624.6434225354616,161,274,345,424,625,UMass-Amherst,2024-11-27,AR(6) model with pooling
Indiana,IN,2,2024-11-30,2024-12-14,UMass-ar6_pooled,77.1802331139369,153.78007470102435,205.0797647708343,266.73568052638564,424.9225613942495,77,154,205,267,425,UMass-Amherst,2024-11-27,AR(6) model with pooling
Iowa,IA,2,2024-11-30,2024-12-14,UMass-ar6_pooled,14.724242575615923,40.54057233709797,60.60446784292881,88.93491369553288,160.58942140893356,15,41,61,89,161,UMass-Amherst,2024-11-27,AR(6) model with pooling
Kansas,KS,2,2024-11-30,2024-12-14,UMass-ar6_pooled,16.24691814629344,45.51642264255972,67.92440020503655,96.32403556173281,169.2444783360328,16,46,68,96,169,UMass-Amherst,2024-11-27,AR(6) model with pooling
Kentucky,KY,2,2024-11-30,2024-12-14,UMass-ar6_pooled,30.74057754589349,72.96565711860748,108.09832307310309,148.74974745890495,264.2227023107027,31,73,108,149,264,UMass-Amherst,2024-11-27,AR(6) model with pooling
Louisiana,LA,2,2024-11-30,2024-12-14,UMass-ar6_pooled,24.051285645259327,58.06489067046376,84.23090386908592,112.79325511954836,185.8195064111046,24,58,84,113,186,UMass-Amherst,2024-11-27,AR(6) model with pooling
Maine,ME,2,2024-11-30,2024-12-14,UMass-ar6_pooled,6.590957670864793,17.21511096774122,25.53157641535721,35.511484065678964,66.12454487242162,7,17,26,36,66,UMass-Amherst,2024-11-27,AR(6) model with pooling
Maryland,MD,2,2024-11-30,2024-12-14,UMass-ar6_pooled,40.58429938282407,75.53689196327225,100.82814373316434,129.6778130827772,201.6644590611761,41,76,101,130,202,UMass-Amherst,2024-11-27,AR(6) model with pooling
Massachusetts,MA,2,2024-11-30,2024-12-14,UMass-ar6_pooled,288.1070242635295,448.337784848824,545.9049300693932,664.5340363552023,927.4380756673456,288,448,546,665,927,UMass-Amherst,2024-11-27,AR(6) model with pooling
Michigan,MI,2,2024-11-30,2024-12-14,UMass-ar6_pooled,185.32949658263092,383.7355613270228,523.0126327632304,700.9932726059193,1144.0285257945873,185,384,523,701,1144,UMass-Amherst,2024-11-27,AR(6) model with pooling
Minnesota,MN,2,2024-11-30,2024-12-14,UMass-ar6_pooled,118.6008744810023,203.64651941280812,258.9786215861537,328.26747536059975,497.5420940926633,119,204,259,328,498,UMass-Amherst,2024-11-27,AR(6) model with pooling
Mississippi,MS,2,2024-11-30,2024-12-14,UMass-ar6_pooled,8.33070089135319,31.37339478504826,48.71645829241028,72.02264561001734,135.4023764592776,8,31,49,72,135,UMass-Amherst,2024-11-27,AR(6) model with pooling
Missouri,MO,2,2024-11-30,2024-12-14,UMass-ar6_pooled,107.81427966497019,187.2499232966461,241.22827789044374,302.0904587215056,455.7193103382991,108,187,241,302,456,UMass-Amherst,2024-11-27,AR(6) model with pooling
Montana,MT,2,2024-11-30,2024-12-14,UMass-ar6_pooled,2.4812686868791416,12.371945464822364,22.03255472519849,34.77158862194465,71.4777915268297,2,12,22,35,71,UMass-Amherst,2024-11-27,AR(6) model with pooling
Nebraska,NE,2,2024-11-30,2024-12-14,UMass-ar6_pooled,4.04989849195309,19.672833215264593,31.8268276483762,49.106670284019465,93.57430553217391,4,20,32,49,94,UMass-Amherst,2024-11-27,AR(6) model with pooling
Nevada,NV,2,2024-11-30,2024-12-14,UMass-ar6_pooled,6.747374204749189,22.743027407992905,34.86069617447336,50.74150823528813,90.03682694148907,7,23,35,51,90,UMass-Amherst,2024-11-27,AR(6) model with pooling
New Hampshire,NH,2,2024-11-30,2024-12-14,UMass-ar6_pooled,0.3462688437521367,9.906636268153557,18.396504023923605,31.980513116942394,67.11427939987844,0,10,18,32,67,UMass-Amherst,2024-11-27,AR(6) model with pooling
New Jersey,NJ,2,2024-11-30,2024-12-14,UMass-ar6_pooled,0,8.262503885550869,36.3278489948341,82.83529008658991,220.35823565239403,0,8,36,83,220,UMass-Amherst,2024-11-27,AR(6) model with pooling
New Mexico,NM,2,2024-11-30,2024-12-14,UMass-ar6_pooled,60.46234595787357,111.5601147131765,148.2454794534793,192.65584033580134,305.950332333711,60,112,148,193,306,UMass-Amherst,2024-11-27,AR(6) model with pooling
New York,NY,2,2024-11-30,2024-12-14,UMass-ar6_pooled,263.8426032265109,428.19392151330925,530.7509372539382,647.3977062301615,938.5531815939196,264,428,531,647,939,UMass-Amherst,2024-11-27,AR(6) model with pooling
North Carolina,NC,2,2024-11-30,2024-12-14,UMass-ar6_pooled,51.17098268581256,121.12695706230228,163.95932017155803,218.5286843258168,351.5935569077639,51,121,164,219,352,UMass-Amherst,2024-11-27,AR(6) model with pooling
North Dakota,ND,2,2024-11-30,2024-12-14,UMass-ar6_pooled,5.149648281657719,14.856093181563942,23.666989907301126,34.58267555089145,64.57103943863552,5,15,24,35,65,UMass-Amherst,2024-11-27,AR(6) model with pooling
Ohio,OH,2,2024-11-30,2024-12-14,UMass-ar6_pooled,126.38307260708798,235.43759353402297,309.2675838828886,409.47941012919756,631.5396401387824,126,235,309,409,632,UMass-Amherst,2024-11-27,AR(6) model with pooling
Oklahoma,OK,2,2024-11-30,2024-12-14,UMass-ar6_pooled,28.410606866742707,60.563193571106,85.19937669961787,111.51645168546638,182.26354741129686,28,61,85,112,182,UMass-Amherst,2024-11-27,AR(6) model with pooling
Oregon,OR,2,2024-11-30,2024-12-14,UMass-ar6_pooled,19.878230756636498,45.940878268177414,65.32516021709387,86.61561538941237,142.03246454990887,20,46,65,87,142,UMass-Amherst,2024-11-27,AR(6) model with pooling
Pennsylvania,PA,2,2024-11-30,2024-12-14,UMass-ar6_pooled,547.2865705933285,944.0108334470585,1229.871725749207,1595.2554573258585,2413.6659452018666,547,944,1230,1595,2414,UMass-Amherst,2024-11-27,AR(6) model with pooling
Rhode Island,RI,2,2024-11-30,2024-12-14,UMass-ar6_pooled,6.234035056684192,22.109217624866726,35.53247434948602,54.55792080667801,110.32457663973861,6,22,36,55,110,UMass-Amherst,2024-11-27,AR(6) model with pooling
South Carolina,SC,2,2024-11-30,2024-12-14,UMass-ar6_pooled,22.585014340824046,57.46417292789455,82.24874915953234,108.17024588089669,174.41027609664184,23,57,82,108,174,UMass-Amherst,2024-11-27,AR(6) model with pooling
South Dakota,SD,2,2024-11-30,2024-12-14,UMass-ar6_pooled,10.423817943445068,26.77761191423205,42.85585487929511,62.280012734326355,122.18119550438996,10,27,43,62,122,UMass-Amherst,2024-11-27,AR(6) model with pooling
Tennessee,TN,2,2024-11-30,2024-12-14,UMass-ar6_pooled,30.728336770825518,81.15491807619846,118.91859947609467,166.59041984262186,281.83475424951894,31,81,119,167,282,UMass-Amherst,2024-11-27,AR(6) model with pooling
Texas,TX,2,2024-11-30,2024-12-14,UMass-ar6_pooled,43.16895321043563,207.52156135697422,350.30017095365105,536.3064699829899,1074.5461551675417,43,208,350,536,1075,UMass-Amherst,2024-11-27,AR(6) model with pooling
Utah,UT,2,2024-11-30,2024-12-14,UMass-ar6_pooled,21.381387120594997,52.021507277182444,74.42705496533189,101.0464541520259,174.895792108863,21,52,74,101,175,UMass-Amherst,2024-11-27,AR(6) model with pooling
Vermont,VT,2,2024-11-30,2024-12-14,UMass-ar6_pooled,4.120246293723994,15.940544454348215,25.365158620428737,38.79059915634056,75.31417467635676,4,16,25,39,75,UMass-Amherst,2024-11-27,AR(6) model with pooling
Virginia,VA,2,2024-11-30,2024-12-14,UMass-ar6_pooled,41.01721136220175,86.5979261979618,116.35604384453659,151.09336712893452,249.16960282183055,41,87,116,151,249,UMass-Amherst,2024-11-27,AR(6) model with pooling
Washington,WA,2,2024-11-30,2024-12-14,UMass-ar6_pooled,47.46312618826213,84.12707229869761,110.1169701132273,140.39451744022426,208.5595808945407,47,84,110,140,209,UMass-Amherst,2024-11-27,AR(6) model with pooling
West Virginia,WV,2,2024-11-30,2024-12-14,UMass-ar6_pooled,105.99589920187566,168.72252412153045,208.6348292307526,260.1954234443169,381.48426447422526,106,169,209,260,381,UMass-Amherst,2024-11-27,AR(6) model with pooling
Wisconsin,WI,2,2024-11-30,2024-12-14,UMass-ar6_pooled,59.275392309888836,125.45207428700367,171.0542988703229,227.47322017468923,369.78293739936805,59,125,171,227,370,UMass-Amherst,2024-11-27,AR(6) model with pooling
Wyoming,WY,2,2024-11-30,2024-12-14,UMass-ar6_pooled,1.903262056062,15.247903026863892,28.919551793048548,48.4652405472286,118.27432740220337,2,15,29,48,118,UMass-Amherst,2024-11-27,AR(6) model with pooling
Puerto Rico,PR,2,2024-11-30,2024-12-14,UMass-ar6_pooled,4.106882106289498,22.04367096831483,38.77106828410076,58.91578072721803,116.69469217823242,4,22,39,59,117,UMass-Amherst,2024-11-27,AR(6) model with pooling
United States,US,2,2024-11-30,2024-12-14,UMass-ar6_pooled,5415.63360112188,7826.73195459466,9232.34731196943,10796.915430061534,14484.312461500707,5416,7827,9232,10797,14484,UMass-Amherst,2024-11-27,AR(6) model with pooling
Alabama,AL,0,2024-11-30,2024-11-30,UMass-gbqr,28.117513162206553,65.362533170591007,86.03015835924934,102.45478932179071,131.65860234018695,28,65,86,102,132,UMass-Amherst,2024-11-27,gradient boosting quantile regression
Alaska,AK,0,2024-11-30,2024-11-30,UMass-gbqr,2.17767296815837,6.428995792748699,7.8367647785159855,9.983192095477152,13.385974078990028,2,6,8,10,13,UMass-Amherst,2024-11-27,gradient boosting quantile regression
Arizona,AZ,0,2024-11-30,2024-11-30,UMass-gbqr,343.20655033733937,693.4696843300449,751.3078334784524,873.1801992973075,970.632291207796,343,693,751,873,971,UMass-Amherst,2024-11-27,gradient boosting quantile regression
Arkansas,AR,0,2024-11-30,2024-11-30,UMass-gbqr,20.325536072621446,47.643219967856474,57.04519894936122,62.777203573676495,92.50133069092377,20,48,57,63,93,UMass-Amherst,2024-11-27,gradient boosting quantile regression
California,CA,0,2024-11-30,2024-11-30,UMass-gbqr,235.7299832920309,574.0420707523904,649.9900650661159,690.1496827676947,924.5265664539033,236,574,650,690,925,UMass-Amherst,2024-11-27,gradient boosting quantile regression
Colorado,CO,0,2024-11-30,2024-11-30,UMass-gbqr,59.79031080401294,120.14516422301408,145.22566712143367,166.37604290409223,189.64161131745965,60,120,145,166,190,UMass-Amherst,2024-11-27,gradient boosting quantile regression
Connecticut,CT,0,2024-11-30,2024-11-30,UMass-gbqr,20.892567056765756,62.781211366158594,71.11760628225207,89.26852548900015,123.39811919792962,21,63,71,89,123,UMass-Amherst,2024-11-27,gradient boosting quantile regression
Delaware,DE,0,2024-11-30,2024-11-30,UMass-gbqr,7.074403753026539,17.08039925616532,21.321465672934057,28.101230907120524,40.10164513669111,7,17,21,28,40,UMass-Amherst,2024-11-27,gradient boosting quantile regression
District of Columbia,DC,0,2024-11-30,2024-11-30,UMass-gbqr,8.919943346678897,17.770060936177625,23.355795190139123,31.342599433757965,51.262227566952184,9,18,23,31,51,UMass-Amherst,2024-11-27,gradient boosting quantile regression
Florida,FL,0,2024-11-30,2024-11-30,UMass-gbqr,72.75996367019106,235.7030465752399,335.03291668333804,372.9908629717659,502.72146839356975,73,236,335,373,503,UMass-Amherst,2024-11-27,gradient boosting quantile regression
Georgia,GA,0,2024-11-30,2024-11-30,UMass-gbqr,21.538694597772956,57.83567897134964,80.4083053618265,102.8828851823896,147.04607157087193,22,58,80,103,147,UMass-Amherst,2024-11-27,gradient boosting quantile regression
Hawaii,HI,0,2024-11-30,2024-11-30,UMass-gbqr,6.40400829582868,13.26768444805011,17.182276240707917,22.388665359980006,38.15129305840252,6,13,17,22,38,UMass-Amherst,2024-11-27,gradient boosting quantile regression
Idaho,ID,0,2024-11-30,2024-11-30,UMass-gbqr,5.240780843165246,16.441206002025062,21.20436696831362,24.495184115782486,38.50659290653742,5,16,21,24,39,UMass-Amherst,2024-11-27,gradient boosting quantile regression
Illinois,IL,0,2024-11-30,2024-11-30,UMass-gbqr,103.07016623583547,224.5027611851469,282.57613837899396,315.45496629019465,387.2775866788019,103,225,283,315,387,UMass-Amherst,2024-11-27,gradient boosting quantile regression
Indiana,IN,0,2024-11-30,2024-11-30,UMass-gbqr,72.63851587460563,149.1495027884266,181.62629648610215,212.82923054494773,243.1439628927222,73,149,182,213,243,UMass-Amherst,2024-11-27,gradient boosting quantile regression
Iowa,IA,0,2024-11-30,2024-11-30,UMass-gbqr,17.401703337949026,43.13695709862525,49.37605031222733,54.91287345388823,78.44954169467917,17,43,49,55,78,UMass-Amherst,2024-11-27,gradient boosting quantile regression
Kansas,KS,0,2024-11-30,2024-11-30,UMass-gbqr,21.012135553998345,46.73917809665047,54.971758477331115,64.06992117245547,95.68602937064989,21,47,55,64,96,UMass-Amherst,2024-11-27,gradient boosting quantile regression
Kentucky,KY,0,2024-11-30,2024-11-30,UMass-gbqr,39.90372988939046,83.01998393130854,99.17968815749643,115.97477670119848,147.94424596055052,40,83,99,116,148,UMass-Amherst,2024-11-27,gradient boosting quantile regression
Louisiana,LA,0,2024-11-30,2024-11-30,UMass-gbqr,25.33371307716091,59.861893950910016,69.16853741143309,77.56910556168674,107.88403149004343,25,60,69,78,108,UMass-Amherst,2024-11-27,gradient boosting quantile regression
Maine,ME,0,2024-11-30,2024-11-30,UMass-gbqr,7.958807593716734,19.709312908800406,26.174714824984303,28.96732933720698,38.0977015743655,8,20,26,29,38,UMass-Amherst,2024-11-27,gradient boosting quantile regression
Maryland,MD,0,2024-11-30,2024-11-30,UMass-gbqr,27.819749303568216,69.01371105086906,85.59486877230393,101.539961775293,117.96806711250012,28,69,86,102,118,UMass-Amherst,2024-11-27,gradient boosting quantile regression
Massachusetts,MA,0,2024-11-30,2024-11-30,UMass-gbqr,189.3327996497252,353.46149697516745,393.4360906931835,447.39897248814435,585.1806441301441,189,353,393,447,585,UMass-Amherst,2024-11-27,gradient boosting quantile regression
Michigan,MI,0,2024-11-30,2024-11-30,UMass-gbqr,200.73733952652233,401.0842847428927,455.4812667061308,560.6289344164468,622.9488746555248,201,401,455,561,623,UMass-Amherst,2024-11-27,gradient boosting quantile regression
Minnesota,MN,0,2024-11-30,2024-11-30,UMass-gbqr,113.7913285612248,208.72074973563875,230.35022417942662,265.3815487322854,302.94171265695894,114,209,230,265,303,UMass-Amherst,2024-11-27,gradient boosting quantile regression
Mississippi,MS,0,2024-11-30,2024-11-30,UMass-gbqr,13.77845228632413,32.315908749633344,41.012934819251306,50.69706622647955,67.67551479334774,14,32,41,51,68,UMass-Amherst,2024-11-27,gradient boosting quantile regression
Missouri,MO,0,2024-11-30,2024-11-30,UMass-gbqr,72.54402176904534,158.12932564390317,186.51277535833466,210.675937677432,262.4592385379082,73,158,187,211,262,UMass-Amherst,2024-11-27,gradient boosting quantile regression
Montana,MT,0,2024-11-30,2024-11-30,UMass-gbqr,6.98662314428602,16.206380104111663,20.448004825406468,24.57468064784136,37.54641353498744,7,16,20,25,38,UMass-Amherst,2024-11-27,gradient boosting quantile regression
Nebraska,NE,0,2024-11-30,2024-11-30,UMass-gbqr,8.827070965052718,24.174059560283045,30.57410521805747,35.696186524769296,48.43086595842306,9,24,31,36,48,UMass-Amherst,2024-11-27,gradient boosting quantile regression
Nevada,NV,0,2024-11-30,2024-11-30,UMass-gbqr,7.26603423522218,24.70378106336019,31.016170217805556,39.64999831035425,58.96298932912145,7,25,31,40,59,UMass-Amherst,2024-11-27,gradient boosting quantile regression
New Hampshire,NH,0,2024-11-30,2024-11-30,UMass-gbqr,6.961808691436012,21.61152184709337,27.76612125737191,40.36353593344141,50.81061704388627,7,22,28,40,51,UMass-Amherst,2024-11-27,gradient boosting quantile regression
New Jersey,NJ,0,2024-11-30,2024-11-30,UMass-gbqr,1.9897692578600241,47.73896571281606,75.59667417261156,99.10247021322185,298.6780380535827,2,48,76,99,299,UMass-Amherst,2024-11-27,gradient boosting quantile regression
New Mexico,NM,0,2024-11-30,2024-11-30,UMass-gbqr,60.68951170077386,104.94684671778747,124.4603137300827,144.00377880805323,176.29489117198537,61,105,124,144,176,UMass-Amherst,2024-11-27,gradient boosting quantile regression
New York,NY,0,2024-11-30,2024-11-30,UMass-gbqr,144.77101201454482,362.25089157202234,436.4597083716016,510.4001192763573,620.1910968077304,145,362,436,510,620,UMass-Amherst,2024-11-27,gradient boosting quantile regression
North Carolina,NC,0,2024-11-30,2024-11-30,UMass-gbqr,45.7712434871638,116.41644995071955,151.8205552719648,187.97022428217343,210.79393491935332,46,116,152,188,211,UMass-Amherst,2024-11-27,gradient boosting quantile regression
North Dakota,ND,0,2024-11-30,2024-11-30,UMass-gbqr,8.08291216664227,13.62395608055921,18.257744878352575,22.61632254954711,31.606872166393337,8,14,18,23,32,UMass-Amherst,2024-11-27,gradient boosting quantile regression
Ohio,OH,0,2024-11-30,2024-11-30,UMass-gbqr,96.11100191172736,225.85745521304034,283.3895558735807,339.7508760530614,379.7105317215769,96,226,283,340,380,UMass-Amherst,2024-11-27,gradient boosting quantile regression
Oklahoma,OK,0,2024-11-30,2024-11-30,UMass-gbqr,23.2210429537856,53.03829623003584,66.73533843282436,78.36972748371507,107.56426919354932,23,53,67,78,108,UMass-Amherst,2024-11-27,gradient boosting quantile regression
Oregon,OR,0,2024-11-30,2024-11-30,UMass-gbqr,21.674156586712346,46.72437694440198,59.34801901678786,68.41873444135025,94.4524555198099,22,47,59,68,94,UMass-Amherst,2024-11-27,gradient boosting quantile regression
Pennsylvania,PA,0,2024-11-30,2024-11-30,UMass-gbqr,567.0082951499144,927.1515512649769,1114.138101019894,1230.060980181478,1304.646113463179,567,927,1114,1230,1305,UMass-Amherst,2024-11-27,gradient boosting quantile regression
Rhode Island,RI,0,2024-11-30,2024-11-30,UMass-gbqr,13.06562724220186,26.948515797666275,33.589442405769375,38.17825339378763,48.79823095674941,13,27,34,38,49,UMass-Amherst,2024-11-27,gradient boosting quantile regression
South Carolina,SC,0,2024-11-30,2024-11-30,UMass-gbqr,21.552016845543218,52.56039327446039,65.61596485356088,79.31646847234518,102.38787763126436,22,53,66,79,102,UMass-Amherst,2024-11-27,gradient boosting quantile regression
South Dakota,SD,0,2024-11-30,2024-11-30,UMass-gbqr,11.830308939139682,28.19107649865573,36.160913021422324,42.76406595672788,58.41547022610516,12,28,36,43,58,UMass-Amherst,2024-11-27,gradient boosting quantile regression
Tennessee,TN,0,2024-11-30,2024-11-30,UMass-gbqr,36.03116733890924,90.29020075737128,107.87536324112179,127.1446690686801,152.33833200795036,36,90,108,127,152,UMass-Amherst,2024-11-27,gradient boosting quantile regression
Texas,TX,0,2024-11-30,2024-11-30,UMass-gbqr,86.18752815392904,226.38363141279544,269.80895823280906,287.3458514539688,554.6815302532705,86,226,270,287,555,UMass-Amherst,2024-11-27,gradient boosting quantile regression
Utah,UT,0,2024-11-30,2024-11-30,UMass-gbqr,28.226953105307896,54.971793672684036,59.43795159385608,69.42337271697677,87.71630172699405,28,55,59,69,88,UMass-Amherst,2024-11-27,gradient boosting quantile regression
Vermont,VT,0,2024-11-30,2024-11-30,UMass-gbqr,8.672015297272875,14.454028328586361,19.89986494482298,22.80652313124854,33.86063508404221,9,14,20,23,34,UMass-Amherst,2024-11-27,gradient boosting quantile regression
Virginia,VA,0,2024-11-30,2024-11-30,UMass-gbqr,24.063407863315575,68.94464465504284,94.96381879495719,118.0987317675654,159.68723350172007,24,69,95,118,160,UMass-Amherst,2024-11-27,gradient boosting quantile regression
Washington,WA,0,2024-11-30,2024-11-30,UMass-gbqr,35.223295457047826,76.97590626262343,92.7283324656927,108.2312553654307,147.19101577130158,35,77,93,108,147,UMass-Amherst,2024-11-27,gradient boosting quantile regression
West Virginia,WV,0,2024-11-30,2024-11-30,UMass-gbqr,79.48162206266316,118.0800591055883,153.528833898743,174.66089684799903,220.62351135961143,79,118,154,175,221,UMass-Amherst,2024-11-27,gradient boosting quantile regression
Wisconsin,WI,0,2024-11-30,2024-11-30,UMass-gbqr,78.51589261565834,126.59616264472722,148.73151578330192,180.5508580502997,201.62129944228704,79,127,149,181,202,UMass-Amherst,2024-11-27,gradient boosting quantile regression
Wyoming,WY,0,2024-11-30,2024-11-30,UMass-gbqr,13.955883676543515,30.01220603385793,37.24107852503055,47.490428855807174,67.03971468300325,14,30,37,47,67,UMass-Amherst,2024-11-27,gradient boosting quantile regression
